"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.04055266702513e-15,0.645563716809893,0.323,0.149,3.45224158338926e-11,"2","Znrd2"
1.30607781862982e-19,0.643931709430217,0.65,0.379,4.33317437886817e-15,"2","Gla"
2.46147879330148e-19,0.6430870126471,0.474,0.237,8.16644819253631e-15,"2","Lxn"
6.68129038354582e-18,0.64189732969671,0.461,0.238,2.216651710549e-13,"2","Ndufv1"
1.14085044010164e-20,0.641842632916612,0.637,0.365,3.7849995051252e-16,"2","Copz1"
1.29780201433881e-39,0.641382804858004,0.937,0.858,4.30571774297188e-35,"2","Eif5a"
1.17903541180381e-27,0.638843582900065,0.887,0.647,3.91168578574151e-23,"2","Prelid1"
3.35602198357007e-19,0.637910861103303,0.426,0.198,1.11342741348904e-14,"2","Nsfl1c"
2.40604998967005e-12,0.637746209536133,0.484,0.293,7.98255205072832e-08,"2","AA467197"
9.50730916269754e-16,0.637494263903086,0.377,0.191,3.15423996090816e-11,"2","Ak6"
2.45071810002275e-14,0.635977713896213,0.35,0.174,8.13074744044549e-10,"2","Mrto4"
1.12544496469013e-20,0.635102391369378,0.788,0.549,3.73388875935244e-16,"2","Rab7b"
8.48368922621974e-21,0.633794520888693,0.746,0.482,2.81463357458292e-16,"2","Mpp1"
5.48167909333562e-28,0.633449959008946,0.885,0.668,1.81865667279596e-23,"2","Atp6v0d1"
1.19405693356569e-55,0.633029735096102,0.981,0.935,3.96152268849089e-51,"2","Cdc42"
1.53344011121584e-59,0.632838520333582,0.998,0.976,5.08749425698079e-55,"2","Grn"
4.51656529144417e-19,0.632470673957753,0.662,0.402,1.49846086674243e-14,"2","Prdx4"
3.5031712358811e-20,0.632265743240255,0.681,0.41,1.16224712092827e-15,"2","Cops6"
1.55007021236064e-14,0.631822794635132,0.386,0.202,5.1426679435489e-10,"2","Nucb2"
1.29490980189963e-28,0.631323448004217,0.912,0.714,4.2961222497624e-24,"2","Spcs2"
6.0825849551062e-20,0.631028586099952,0.574,0.308,2.01801921055558e-15,"2","Sec13"
1.12809441088015e-13,0.630781074501916,0.405,0.22,3.74267882697707e-09,"2","Selenom"
1.29432920330597e-19,0.630425127594545,0.413,0.191,4.29419599780823e-15,"2","Pdzd11"
2.54308880077455e-10,0.630200424208377,0.333,0.187,8.43720571432971e-06,"2","Vwa5a"
1.26925196783183e-17,0.630022820856673,0.405,0.193,4.21099725367568e-13,"2","Smu1"
